customer_id,name,age,digital_skill_level,vulnerability_flag,avg_txn_amount,std_txn_amount,primary_device,trusted_contact,account_created_days
2684,Devi Johnson,49,5,False,3922.0,2327.47,DEV-2684-A,,2449
2685,Rajesh Rao,61,7,False,1431.97,643.42,DEV-2685-A,,1579
2686,George Verma,21,7,False,1297.56,432.19,DEV-2686-A,,474
2687,Aarav Rao,46,6,False,1200.1,570.84,DEV-2687-A,,2171
2688,Martha Joshi,51,6,False,797.13,348.13,DEV-2688-A,,642
2689,Meena Verma,22,8,False,3237.89,1623.24,DEV-2689-A,,1979
2690,Sunita Kumar,66,3,True,9344.21,4269.47,DEV-2690-A,+91 98765 79655,2091
2691,Meena Patel,20,9,False,2844.49,1138.2,DEV-2691-A,,2005
2692,Ramesh Johnson,41,8,False,617.22,294.49,DEV-2692-A,,2238
2693,Aarav Kumar,80,4,True,1039.46,441.29,DEV-2693-A,+91 98765 98940,2689
2694,Martha Smith,81,5,True,16795.06,7241.2,DEV-2694-A,+91 98765 65139,1547
2695,Sunita Taylor,69,6,True,2930.07,1151.43,DEV-2695-A,+91 98765 79444,1787
2696,Lakshmi Kumar,24,8,False,3500.86,1136.66,DEV-2696-A,,2004
2697,George Nair,37,6,False,2772.86,1212.28,DEV-2697-A,,2442
2698,Meena Singhania,86,2,True,7255.78,3452.4,DEV-2698-A,+91 98765 27548,1072
2699,Suresh Kumar,40,8,False,5035.49,1722.72,DEV-2699-A,,982
2700,Rajesh Gupta,21,7,False,1235.07,623.48,DEV-2700-A,,2480
2701,Martha Gupta,52,5,False,1068.73,404.95,DEV-2701-A,,804
2702,Aarav Taylor,22,7,False,3353.81,1992.87,DEV-2702-A,,3075
2703,Aarav Johnson,53,8,False,2200.24,563.02,DEV-2703-A,,2170
2704,Meena Smith,24,8,False,1639.49,683.59,DEV-2704-A,,59
2705,George Williams,52,8,False,2169.81,615.06,DEV-2705-A,,871
2706,Arthur Singhania,61,7,False,1007.21,267.49,DEV-2706-A,,1513
2707,Meena Verma,67,3,True,404.41,177.85,DEV-2707-A,+91 98765 65846,2698
2708,Anish Gupta,29,6,False,4234.49,1968.82,DEV-2708-A,,3531
2709,Martha Johnson,28,6,False,2461.13,910.97,DEV-2709-A,,1527
2710,Anish Williams,33,6,False,3665.01,2025.6,DEV-2710-A,,1657
2711,Vikram Singhania,82,4,True,674.48,158.56,DEV-2711-A,+91 98765 82365,3240
2712,Suresh Verma,43,8,False,5000.13,2249.46,DEV-2712-A,,1546
2713,Suresh Gupta,36,6,False,1476.85,720.13,DEV-2713-A,,1286
2714,Eleanor Kumar,50,5,False,3525.58,1162.65,DEV-2714-A,,2919
2715,George Taylor,39,7,False,1839.75,749.31,DEV-2715-A,,595
2716,Meena Taylor,47,4,False,1608.81,916.52,DEV-2716-A,,971
2717,Devi Kumar,19,9,False,10586.63,3046.07,DEV-2717-A,,2894
2718,Priya Patel,45,9,False,3612.39,723.51,DEV-2718-A,,908
2719,George Kumar,86,2,True,1104.79,337.39,DEV-2719-A,+91 98765 54359,3310
2720,Sunita Verma,20,6,False,1372.42,333.22,DEV-2720-A,,1623
2721,Aarav Kumar,66,2,True,3020.03,629.26,DEV-2721-A,+91 98765 21939,3402
2722,Ramesh Deshmukh,32,5,False,1338.43,543.91,DEV-2722-A,,2488
2723,Martha Patel,34,4,False,3684.93,1298.79,DEV-2723-A,,292
2724,Anish Rao,44,6,False,7107.36,3857.11,DEV-2724-A,,1548
2725,Rajesh Johnson,86,4,True,388.44,92.46,DEV-2725-A,+91 98765 14948,2997
2726,George Singhania,30,5,False,1317.54,725.47,DEV-2726-A,,2544
2727,Kavita Taylor,28,10,False,853.07,406.7,DEV-2727-A,,2477
2728,Sunita Kumar,42,7,False,4198.15,1577.68,DEV-2728-A,,3389
2729,Priya Williams,22,9,False,1610.22,717.86,DEV-2729-A,,2054
2730,Devi Sharma,76,2,True,1784.59,366.65,DEV-2730-A,+91 98765 36438,3513
2731,Kavita Rao,37,8,False,3088.78,983.16,DEV-2731-A,,167
2732,Lakshmi Johnson,50,4,False,509.46,149.04,DEV-2732-A,,724
2733,Sunita Nair,26,5,False,4097.0,2414.19,DEV-2733-A,,1009
2734,Aarav Verma,30,5,False,603.99,122.84,DEV-2734-A,,385
2735,Anish Kumar,77,3,True,3940.74,1645.02,DEV-2735-A,+91 98765 62354,1476
2736,George Singhania,60,9,False,685.64,149.41,DEV-2736-A,,2430
2737,Vikram Smith,21,10,False,407.81,226.39,DEV-2737-A,,92
2738,Rajesh Patel,24,6,False,2831.39,1012.6,DEV-2738-A,,2281
2739,Kavita Taylor,38,5,False,1410.67,566.28,DEV-2739-A,,3428
2740,Eleanor Nair,73,2,True,179.93,97.07,DEV-2740-A,+91 98765 46242,956
2741,Vikram Deshmukh,65,4,False,1713.72,949.35,DEV-2741-A,,1684
2742,Aarav Gupta,55,6,False,897.59,467.87,DEV-2742-A,,746
2743,Martha Smith,20,6,False,5052.05,2005.09,DEV-2743-A,,466
2744,Rajesh Smith,81,4,True,271.79,59.72,DEV-2744-A,+91 98765 48568,1422
2745,Meena Kumar,18,8,False,738.77,183.59,DEV-2745-A,,2132
2746,Anish Smith,25,10,False,771.71,374.15,DEV-2746-A,,3360
2747,Anish Taylor,29,8,False,1265.14,690.0,DEV-2747-A,,1843
2748,George Johnson,71,3,True,1308.13,664.14,DEV-2748-A,+91 98765 73390,3183
2749,Lakshmi Kumar,56,5,False,923.3,229.68,DEV-2749-A,,1421
2750,Devi Williams,50,4,False,4335.09,1691.31,DEV-2750-A,,1917
2751,Aarav Deshmukh,41,8,False,2238.05,594.35,DEV-2751-A,,506
2752,Anish Patel,42,8,False,819.98,403.06,DEV-2752-A,,1597
2753,Lakshmi Williams,85,3,True,1083.28,241.41,DEV-2753-A,+91 98765 40137,3307
2754,Arthur Singhania,82,5,True,2408.03,1282.59,DEV-2754-A,+91 98765 56281,2145
2755,Aarav Taylor,27,6,False,1327.37,514.2,DEV-2755-A,,3438
2756,Anish Rao,56,7,False,1255.28,700.5,DEV-2756-A,,1206
2757,Rajesh Singhania,90,2,True,2532.26,1423.99,DEV-2757-A,+91 98765 98302,3097
2758,Arthur Patel,51,8,False,3716.61,1797.62,DEV-2758-A,,2301
2759,Priya Deshmukh,30,8,False,798.83,229.97,DEV-2759-A,,1315
2760,Eleanor Rao,46,8,False,3077.95,1173.64,DEV-2760-A,,2379
2761,Anish Verma,73,4,True,3984.58,1160.99,DEV-2761-A,+91 98765 99536,808
2762,Suresh Taylor,35,6,False,1367.26,422.84,DEV-2762-A,,847
2763,Lakshmi Taylor,31,8,False,1673.92,404.74,DEV-2763-A,,1021
2764,Anish Rao,66,2,True,2272.07,1292.87,DEV-2764-A,+91 98765 40042,860
2765,Lakshmi Joshi,54,9,False,1039.89,315.03,DEV-2765-A,,2563
2766,Eleanor Verma,63,10,False,963.87,278.07,DEV-2766-A,,3220
2767,Meena Patel,62,7,False,6226.6,2783.86,DEV-2767-A,,351
2768,Suresh Johnson,47,7,False,3946.44,2118.15,DEV-2768-A,,57
2769,Sunita Joshi,73,1,True,1238.58,448.9,DEV-2769-A,+91 98765 73214,1550
2770,Arthur Deshmukh,76,3,True,524.3,273.91,DEV-2770-A,+91 98765 85303,3588
2771,Anish Deshmukh,40,5,False,3208.84,782.03,DEV-2771-A,,779
2772,Anish Singhania,73,3,True,1220.7,661.67,DEV-2772-A,+91 98765 39110,3102
2773,Ramesh Sharma,40,6,False,7677.68,1844.96,DEV-2773-A,,2183
2774,Martha Deshmukh,65,8,False,2978.33,1069.38,DEV-2774-A,,2244
2775,Sunita Smith,39,7,False,509.34,214.3,DEV-2775-A,,1452
2776,George Joshi,58,7,False,1374.49,458.18,DEV-2776-A,,2841
2777,Priya Deshmukh,47,4,False,8274.19,3027.85,DEV-2777-A,,523
2778,Devi Nair,67,4,True,2711.17,813.31,DEV-2778-A,+91 98765 11103,78
2779,Vikram Singhania,57,4,False,4656.76,1836.73,DEV-2779-A,,2409
2780,Meena Nair,38,6,False,1251.23,303.05,DEV-2780-A,,1511
2781,Anish Verma,63,8,False,2024.19,995.64,DEV-2781-A,,2276
2782,Anish Rao,21,10,False,596.85,352.4,DEV-2782-A,,1133
2783,Suresh Johnson,52,7,False,620.38,269.18,DEV-2783-A,,1435
2784,Eleanor Verma,75,1,True,2568.13,1021.94,DEV-2784-A,+91 98765 75374,1766
2785,Vikram Singhania,68,3,True,6338.54,2041.55,DEV-2785-A,+91 98765 58799,1525
2786,George Gupta,89,2,True,7201.48,2248.2,DEV-2786-A,+91 98765 69077,766
2787,Ramesh Johnson,67,2,True,1188.15,489.44,DEV-2787-A,+91 98765 99916,966
2788,Meena Taylor,36,6,False,2292.14,1058.91,DEV-2788-A,,1135
2789,Lakshmi Smith,36,8,False,1027.92,455.81,DEV-2789-A,,1800
2790,George Rao,89,5,True,791.57,178.43,DEV-2790-A,+91 98765 29116,3306
2791,Ramesh Deshmukh,43,7,False,2770.05,872.99,DEV-2791-A,,3330
2792,Aarav Verma,25,8,False,5355.39,1872.11,DEV-2792-A,,1756
2793,Suresh Verma,87,3,True,2803.16,843.47,DEV-2793-A,+91 98765 92660,2147
2794,Arthur Kumar,52,8,False,908.27,321.51,DEV-2794-A,,2023
2795,Kavita Gupta,43,7,False,801.74,314.58,DEV-2795-A,,2332
2796,Sunita Singhania,42,6,False,1603.72,760.51,DEV-2796-A,,435
2797,Priya Sharma,46,8,False,1212.34,631.66,DEV-2797-A,,912
2798,Anish Deshmukh,49,8,False,591.72,186.55,DEV-2798-A,,3466
2799,Meena Deshmukh,33,6,False,1122.89,645.04,DEV-2799-A,,3079
2800,Arthur Gupta,51,8,False,1392.09,498.36,DEV-2800-A,,1508
2801,Eleanor Smith,39,6,False,667.79,218.15,DEV-2801-A,,2313
2802,Anish Nair,62,8,False,470.83,106.58,DEV-2802-A,,111
2803,Martha Patel,30,8,False,1617.42,567.55,DEV-2803-A,,1468
2804,Vikram Johnson,61,6,False,1344.33,300.34,DEV-2804-A,,2388
2805,Priya Kumar,37,7,False,1374.09,692.96,DEV-2805-A,,1195
2806,Eleanor Nair,19,4,False,4002.47,1611.47,DEV-2806-A,,2787
2807,Suresh Kumar,54,5,False,790.27,389.89,DEV-2807-A,,3046
2808,Devi Patel,80,3,True,3303.45,1389.19,DEV-2808-A,+91 98765 59947,2543
2809,Kavita Deshmukh,41,7,False,815.04,334.21,DEV-2809-A,,2617
2810,Ramesh Joshi,31,9,False,1506.47,657.08,DEV-2810-A,,716
2811,Arthur Singhania,24,10,False,2553.04,1320.13,DEV-2811-A,,2615
2812,George Joshi,58,8,False,967.99,455.86,DEV-2812-A,,322
2813,Rajesh Verma,19,4,False,864.96,404.6,DEV-2813-A,,1437
2814,Lakshmi Nair,31,8,False,2080.7,1080.13,DEV-2814-A,,1327
2815,Kavita Taylor,84,1,True,7549.81,4106.66,DEV-2815-A,+91 98765 45058,2509
2816,George Gupta,34,7,False,2136.51,1105.46,DEV-2816-A,,1852
2817,Eleanor Taylor,23,8,False,1036.06,216.32,DEV-2817-A,,2434
2818,Devi Singhania,75,5,True,511.01,244.47,DEV-2818-A,+91 98765 31930,783
2819,Aarav Verma,40,8,False,13798.47,6856.19,DEV-2819-A,,3010
2820,Lakshmi Williams,50,4,False,583.58,122.89,DEV-2820-A,,1060
2821,Rajesh Rao,39,8,False,449.31,242.14,DEV-2821-A,,713
2822,George Patel,46,8,False,1824.16,870.64,DEV-2822-A,,421
2823,Rajesh Deshmukh,22,8,False,1065.59,571.77,DEV-2823-A,,2276
2824,Sunita Sharma,57,7,False,1909.31,1014.63,DEV-2824-A,,3187
2825,George Smith,72,4,True,803.12,229.65,DEV-2825-A,+91 98765 20911,455
2826,Anish Johnson,20,6,False,1219.87,408.78,DEV-2826-A,,666
2827,Rajesh Williams,45,2,True,4704.91,1450.38,DEV-2827-A,+91 98765 61097,1297
2828,Lakshmi Rao,19,5,False,6330.96,2022.54,DEV-2828-A,,3051
2829,Kavita Deshmukh,79,4,True,2540.48,1011.09,DEV-2829-A,+91 98765 92114,547
2830,Ramesh Smith,26,6,False,3051.24,1148.77,DEV-2830-A,,3464
2831,Priya Sharma,22,7,False,1992.73,1118.4,DEV-2831-A,,173
2832,Eleanor Joshi,79,5,True,1491.04,667.65,DEV-2832-A,+91 98765 52624,3569
2833,Suresh Deshmukh,73,5,True,1379.19,530.96,DEV-2833-A,+91 98765 80855,1145
2834,Devi Verma,86,1,True,756.06,388.64,DEV-2834-A,+91 98765 80685,755
2835,Devi Williams,75,1,True,2156.61,834.83,DEV-2835-A,+91 98765 93342,3623
2836,Martha Smith,89,4,True,2904.58,619.05,DEV-2836-A,+91 98765 93858,2649
2837,Kavita Nair,48,9,False,2618.95,575.41,DEV-2837-A,,2002
2838,Lakshmi Kumar,78,1,True,2157.53,705.3,DEV-2838-A,+91 98765 21738,1839
2839,Kavita Nair,36,6,False,1874.13,493.67,DEV-2839-A,,1718
2840,Anish Verma,74,3,True,1208.83,460.99,DEV-2840-A,+91 98765 49789,73
2841,Aarav Smith,51,7,False,6222.88,3210.67,DEV-2841-A,,3369
2842,Ramesh Nair,57,4,False,669.28,332.91,DEV-2842-A,,1204
2843,Suresh Smith,55,5,False,1325.83,385.46,DEV-2843-A,,64
2844,Suresh Kumar,55,8,False,212.61,57.04,DEV-2844-A,,1984
2845,Kavita Sharma,61,6,False,3045.76,1207.97,DEV-2845-A,,3167
2846,Martha Kumar,89,4,True,463.99,109.54,DEV-2846-A,+91 98765 48393,2475
2847,Lakshmi Kumar,57,8,False,3132.71,1508.84,DEV-2847-A,,59
2848,Eleanor Rao,56,9,False,1594.1,928.94,DEV-2848-A,,1716
2849,Martha Singhania,50,7,False,3178.42,1320.17,DEV-2849-A,,1053
2850,Priya Taylor,47,7,False,493.75,173.79,DEV-2850-A,,3049
2851,George Joshi,46,5,False,1613.56,353.67,DEV-2851-A,,1579
2852,Lakshmi Gupta,71,5,True,2511.26,652.79,DEV-2852-A,+91 98765 20382,1759
2853,Lakshmi Smith,54,6,False,994.72,203.53,DEV-2853-A,,3161
2854,Anish Gupta,26,6,False,1364.81,811.17,DEV-2854-A,,2686
2855,Anish Singhania,37,7,False,1378.48,599.75,DEV-2855-A,,800
2856,Rajesh Verma,22,7,False,504.49,105.36,DEV-2856-A,,589
2857,Kavita Patel,59,5,False,1126.6,318.53,DEV-2857-A,,2638
2858,Devi Johnson,60,5,False,1394.22,663.15,DEV-2858-A,,1884
2859,Anish Taylor,54,8,False,4306.42,1059.4,DEV-2859-A,,2580
2860,Suresh Rao,64,8,False,1688.36,433.31,DEV-2860-A,,1343
2861,Aarav Verma,59,8,False,1641.87,545.08,DEV-2861-A,,233
2862,Aarav Verma,88,3,True,2664.45,1389.29,DEV-2862-A,+91 98765 23405,1185
2863,Anish Verma,91,3,True,507.27,207.0,DEV-2863-A,+91 98765 67464,3008
2864,Aarav Rao,37,6,False,453.38,121.71,DEV-2864-A,,399
2865,Ramesh Sharma,80,2,True,2202.72,1013.33,DEV-2865-A,+91 98765 74694,919
2866,Arthur Singhania,60,7,False,1689.57,967.88,DEV-2866-A,,1306
2867,Suresh Nair,66,3,True,2078.98,843.13,DEV-2867-A,+91 98765 70776,2884
2868,Sunita Nair,32,8,False,1221.86,310.37,DEV-2868-A,,358
2869,Ramesh Sharma,48,5,False,2140.19,698.65,DEV-2869-A,,1121
2870,George Patel,45,5,False,834.55,491.46,DEV-2870-A,,2254
2871,Suresh Verma,27,8,False,2086.6,657.64,DEV-2871-A,,817
2872,Anish Joshi,29,9,False,3823.35,1816.9,DEV-2872-A,,1592
2873,Aarav Patel,38,7,False,3427.85,1845.82,DEV-2873-A,,3176
2874,Lakshmi Singhania,47,5,False,1473.86,546.16,DEV-2874-A,,3188
2875,Devi Rao,52,7,False,1319.7,676.4,DEV-2875-A,,3051
2876,Sunita Rao,62,8,False,2192.51,454.32,DEV-2876-A,,1917
2877,Meena Smith,53,7,False,5812.25,1915.47,DEV-2877-A,,2757
2878,Vikram Deshmukh,26,7,False,4026.88,2219.8,DEV-2878-A,,1623
2879,Kavita Nair,55,9,False,2903.38,1346.19,DEV-2879-A,,679
2880,Sunita Taylor,43,9,False,1902.32,664.78,DEV-2880-A,,2281
2881,Meena Gupta,43,7,False,1031.32,376.72,DEV-2881-A,,2001
2882,Kavita Rao,44,6,False,2113.17,924.47,DEV-2882-A,,1506
2883,Sunita Joshi,71,3,True,2450.29,1369.63,DEV-2883-A,+91 98765 97385,922
2884,Meena Rao,60,7,False,4142.1,1726.48,DEV-2884-A,,2622
2885,Martha Nair,84,3,True,3773.65,1168.94,DEV-2885-A,+91 98765 11974,715
2886,Anish Johnson,43,5,False,956.14,293.95,DEV-2886-A,,520
2887,George Kumar,79,3,True,1216.54,327.41,DEV-2887-A,+91 98765 41862,66
2888,Sunita Johnson,40,7,False,1571.63,797.4,DEV-2888-A,,3239
2889,Suresh Taylor,81,3,True,541.93,210.34,DEV-2889-A,+91 98765 88146,664
2890,Eleanor Kumar,80,3,True,6505.45,3046.49,DEV-2890-A,+91 98765 21728,1048
2891,Priya Deshmukh,78,3,True,1791.28,1008.31,DEV-2891-A,+91 98765 21980,2839
2892,Arthur Kumar,68,5,True,13077.03,4434.53,DEV-2892-A,+91 98765 91937,275
2893,Sunita Nair,51,6,False,7701.71,3740.42,DEV-2893-A,,2670
2894,Ramesh Taylor,79,3,True,698.39,253.66,DEV-2894-A,+91 98765 80300,3271
2895,Meena Verma,63,8,False,638.7,351.92,DEV-2895-A,,2028
2896,Lakshmi Nair,45,7,False,1346.47,781.16,DEV-2896-A,,2317
2897,Eleanor Kumar,88,3,True,620.92,334.9,DEV-2897-A,+91 98765 67503,3033
2898,Vikram Sharma,19,5,False,3201.55,1744.63,DEV-2898-A,,2853
2899,George Nair,36,9,False,4716.93,1361.29,DEV-2899-A,,2997
2900,Ramesh Gupta,20,5,False,1034.57,541.69,DEV-2900-A,,191
2901,Suresh Taylor,73,6,True,874.72,386.37,DEV-2901-A,+91 98765 67344,2319
2902,Kavita Smith,76,1,True,1166.48,356.96,DEV-2902-A,+91 98765 74237,807
2903,Priya Smith,52,4,False,441.87,104.48,DEV-2903-A,,1454
2904,Arthur Taylor,66,2,True,1131.73,413.2,DEV-2904-A,+91 98765 71393,1157
2905,Priya Patel,32,4,False,4675.6,1774.69,DEV-2905-A,,2205
2906,Ramesh Deshmukh,52,6,False,1308.7,722.62,DEV-2906-A,,1241
2907,Anish Smith,46,6,False,1684.79,672.55,DEV-2907-A,,1533
2908,Devi Sharma,53,10,False,2701.57,732.11,DEV-2908-A,,3208
2909,George Taylor,34,7,False,734.23,209.75,DEV-2909-A,,789
2910,Aarav Johnson,21,6,False,1288.91,623.8,DEV-2910-A,,3539
2911,Eleanor Kumar,52,6,False,2615.51,1157.33,DEV-2911-A,,2570
2912,Lakshmi Nair,39,4,False,3424.49,803.99,DEV-2912-A,,2983
2913,Rajesh Williams,32,7,False,638.42,295.79,DEV-2913-A,,2237
2914,George Rao,35,7,False,1413.68,625.28,DEV-2914-A,,2176
2915,Suresh Kumar,88,2,True,12949.3,5559.92,DEV-2915-A,+91 98765 82281,661
2916,Kavita Nair,85,2,True,3874.64,1142.64,DEV-2916-A,+91 98765 63713,2655
2917,Arthur Patel,34,10,False,1852.96,743.57,DEV-2917-A,,424
2918,Rajesh Sharma,22,8,False,2972.04,938.57,DEV-2918-A,,3450
2919,Ramesh Verma,61,8,False,1566.74,843.05,DEV-2919-A,,3607
2920,Sunita Rao,51,8,False,2394.29,953.61,DEV-2920-A,,468
2921,Suresh Rao,38,6,False,3193.38,1134.97,DEV-2921-A,,434
2922,Sunita Johnson,79,2,True,6279.47,1795.29,DEV-2922-A,+91 98765 94115,3455
2923,George Williams,41,6,False,1159.8,576.81,DEV-2923-A,,2036
2924,Anish Sharma,34,4,False,892.43,529.06,DEV-2924-A,,1530
2925,Lakshmi Johnson,43,10,False,6224.14,2287.39,DEV-2925-A,,2970
2926,Rajesh Sharma,45,7,False,1055.16,424.06,DEV-2926-A,,884
2927,Suresh Joshi,27,7,False,924.1,257.45,DEV-2927-A,,357
2928,Devi Kumar,34,6,False,2788.21,922.97,DEV-2928-A,,2647
2929,Sunita Nair,31,6,False,1798.3,842.59,DEV-2929-A,,2315
2930,Martha Joshi,51,8,False,2912.44,730.65,DEV-2930-A,,1541
2931,Sunita Joshi,43,6,False,1024.27,312.71,DEV-2931-A,,2556
2932,Anish Smith,53,8,False,1646.17,412.44,DEV-2932-A,,196
2933,Rajesh Joshi,89,4,True,1013.2,340.02,DEV-2933-A,+91 98765 49833,349
2934,Vikram Smith,27,6,False,3446.38,1597.54,DEV-2934-A,,427
2935,Meena Taylor,54,6,False,124.21,61.22,DEV-2935-A,,976
2936,George Rao,23,8,False,2305.11,514.31,DEV-2936-A,,821
2937,Lakshmi Johnson,27,6,False,7124.76,2575.03,DEV-2937-A,,2591
2938,Priya Smith,26,5,False,1836.58,717.46,DEV-2938-A,,3098
2939,Martha Taylor,70,3,True,465.56,277.85,DEV-2939-A,+91 98765 23829,3168
2940,Eleanor Williams,63,7,False,4538.67,2301.76,DEV-2940-A,,1908
2941,Martha Patel,20,7,False,1402.16,505.87,DEV-2941-A,,713
2942,Priya Smith,77,5,True,646.96,312.95,DEV-2942-A,+91 98765 62632,2097
2943,Arthur Williams,55,9,False,405.93,136.76,DEV-2943-A,,677
2944,Devi Nair,23,9,False,623.1,206.62,DEV-2944-A,,1320
2945,Arthur Joshi,43,6,False,664.29,241.99,DEV-2945-A,,1552
2946,Martha Kumar,66,4,True,1834.22,397.57,DEV-2946-A,+91 98765 93000,1793
2947,Arthur Johnson,50,8,False,2045.66,449.36,DEV-2947-A,,1015
2948,Vikram Singhania,55,6,False,2896.12,1594.36,DEV-2948-A,,3166
2949,Anish Nair,19,7,False,1995.76,923.8,DEV-2949-A,,1883
2950,Devi Singhania,46,6,False,1764.81,839.92,DEV-2950-A,,30
2951,Sunita Gupta,49,7,False,1331.59,300.67,DEV-2951-A,,2470
2952,Aarav Smith,55,7,False,12055.58,6351.37,DEV-2952-A,,583
2953,Kavita Sharma,79,2,True,7096.56,3024.72,DEV-2953-A,+91 98765 49365,938
2954,Vikram Joshi,59,8,False,1498.45,379.99,DEV-2954-A,,1319
2955,Aarav Kumar,61,5,False,550.11,157.18,DEV-2955-A,,3396
2956,Anish Smith,55,6,False,1721.61,564.45,DEV-2956-A,,2124
2957,Ramesh Patel,74,4,True,3832.71,1836.81,DEV-2957-A,+91 98765 14946,1915
2958,Eleanor Verma,38,7,False,1212.98,646.17,DEV-2958-A,,596
2959,Anish Nair,90,3,True,1802.98,461.6,DEV-2959-A,+91 98765 86304,1053
2960,Lakshmi Gupta,38,6,False,2020.61,1166.58,DEV-2960-A,,3352
2961,Kavita Patel,41,7,False,1922.94,965.65,DEV-2961-A,,2366
2962,George Johnson,57,9,False,5283.4,2385.39,DEV-2962-A,,920
2963,Rajesh Taylor,53,8,False,2345.93,671.54,DEV-2963-A,,1359
2964,Suresh Verma,23,10,False,204.23,108.58,DEV-2964-A,,2029
2965,Meena Johnson,46,8,False,14080.15,3031.19,DEV-2965-A,,2660
2966,Kavita Sharma,57,7,False,2331.94,1020.77,DEV-2966-A,,3023
2967,George Patel,56,7,False,2213.67,644.11,DEV-2967-A,,3225
2968,Sunita Kumar,29,9,False,6514.39,2979.82,DEV-2968-A,,1399
2969,Eleanor Joshi,23,7,False,3608.68,1174.08,DEV-2969-A,,1808
2970,Martha Joshi,47,9,False,1418.3,810.85,DEV-2970-A,,523
2971,Lakshmi Taylor,37,8,False,2604.24,1490.47,DEV-2971-A,,2703
2972,Aarav Williams,33,5,False,2821.57,1494.41,DEV-2972-A,,3214
2973,George Sharma,18,4,False,3346.44,1101.22,DEV-2973-A,,1278
2974,Sunita Nair,59,7,False,4212.21,2279.94,DEV-2974-A,,2241
2975,Ramesh Nair,35,3,True,4352.72,890.82,DEV-2975-A,+91 98765 75850,2888
2976,Lakshmi Verma,53,8,False,7211.5,3566.17,DEV-2976-A,,236
2977,George Deshmukh,54,5,False,3080.23,714.18,DEV-2977-A,,3113
2978,Rajesh Rao,45,4,False,2949.61,1439.92,DEV-2978-A,,1799
2979,Kavita Kumar,59,9,False,975.19,448.08,DEV-2979-A,,1645
2980,Ramesh Verma,59,7,False,1849.63,885.24,DEV-2980-A,,1406
2981,Rajesh Deshmukh,42,5,False,2773.81,780.79,DEV-2981-A,,2370
2982,Sunita Smith,39,4,False,1521.84,617.82,DEV-2982-A,,1665
2983,Anish Patel,28,10,False,2120.92,794.11,DEV-2983-A,,1662
2984,Martha Kumar,58,5,False,795.04,342.89,DEV-2984-A,,2888
2985,Ramesh Kumar,50,5,False,2968.26,1029.34,DEV-2985-A,,582
2986,Suresh Smith,23,5,False,3653.02,2004.11,DEV-2986-A,,841
2987,Suresh Singhania,49,7,False,385.56,136.02,DEV-2987-A,,2701
2988,Vikram Smith,54,4,False,868.04,420.2,DEV-2988-A,,2553
2989,Lakshmi Rao,41,7,False,4904.5,2392.53,DEV-2989-A,,323
2990,Anish Kumar,24,8,False,3155.34,898.28,DEV-2990-A,,1791
2991,Arthur Williams,27,7,False,482.06,102.2,DEV-2991-A,,2389
2992,Rajesh Patel,43,8,False,1945.05,791.04,DEV-2992-A,,2781
2993,Martha Singhania,75,2,True,1893.45,617.27,DEV-2993-A,+91 98765 57876,1456
2994,Vikram Nair,55,6,False,1037.59,291.01,DEV-2994-A,,1441
2995,Aarav Kumar,84,3,True,2756.81,984.44,DEV-2995-A,+91 98765 49953,723
2996,Eleanor Johnson,50,5,False,1493.47,600.39,DEV-2996-A,,3395
2997,Devi Johnson,19,6,False,6156.81,2504.96,DEV-2997-A,,627
2998,Devi Sharma,41,8,False,3169.19,1601.44,DEV-2998-A,,3381
2999,Lakshmi Rao,66,2,True,749.06,290.59,DEV-2999-A,+91 98765 99831,1561
3000,Ramesh Kumar,39,6,False,4579.23,1169.04,DEV-3000-A,,3013
3001,Rajesh Patel,43,5,False,8875.55,2027.26,DEV-3001-A,,3059
3002,Sunita Rao,49,7,False,8246.23,4525.88,DEV-3002-A,,2573
3003,Ramesh Joshi,36,9,False,398.16,205.77,DEV-3003-A,,3439
3004,Kavita Sharma,38,6,False,2519.21,797.37,DEV-3004-A,,1436
3005,Meena Gupta,27,6,False,3008.92,1465.23,DEV-3005-A,,1873
3006,Suresh Sharma,86,6,True,7271.79,2795.37,DEV-3006-A,+91 98765 53499,886
3007,Vikram Rao,39,10,False,1141.76,678.66,DEV-3007-A,,2268
3008,Anish Smith,86,6,True,1285.55,717.37,DEV-3008-A,+91 98765 73311,2581
3009,Ramesh Taylor,43,7,False,2685.71,1182.88,DEV-3009-A,,2892
3010,Aarav Singhania,65,7,False,6896.86,2120.25,DEV-3010-A,,2417
3011,Sunita Gupta,71,5,True,3022.66,994.94,DEV-3011-A,+91 98765 32324,276
3012,Kavita Rao,49,5,False,7045.24,1968.08,DEV-3012-A,,3262
3013,Anish Sharma,88,5,True,1935.71,705.41,DEV-3013-A,+91 98765 70943,2711
3014,Aarav Patel,40,5,False,479.1,200.11,DEV-3014-A,,1621
3015,Anish Williams,53,5,False,1795.45,715.36,DEV-3015-A,,3520
3016,Eleanor Joshi,28,9,False,4285.43,1545.83,DEV-3016-A,,471
3017,Aarav Gupta,83,5,True,3033.08,1053.77,DEV-3017-A,+91 98765 95119,1613
3018,Lakshmi Singhania,88,3,True,2276.97,612.23,DEV-3018-A,+91 98765 76655,2936
3019,Meena Nair,35,6,False,857.23,464.76,DEV-3019-A,,2015
3020,Rajesh Verma,20,7,False,1363.56,381.73,DEV-3020-A,,844
3021,Devi Smith,32,7,False,5443.0,1101.16,DEV-3021-A,,2948
